Latitude,Longitude,Pays
39.1183072,-121.5409099,United States of America
39.1544756,-0.4239057,Spain
39.154764,-75.5146636,United States of America
39.1557182,34.1522976,Turkey
39.1733298,8.7507309,Italy
39.1808049,27.6126306,Turkey
39.1873725,-77.2603356,United States of America
39.1955289,-0.4290955,Spain
39.2661367,-76.4940148,United States of America
39.2881831,9.0078693,Italy
39.3095389,-76.6131915,United States of America
39.3131445,8.5363332,Italy
39.3301201,16.1811675,Italy
39.3306607,141.5302368,Japan
39.333395,-76.4276821,United States of America
39.3593267,-0.4587121,Spain
39.3730748,-74.4567557,United States of America
39.3880161,-76.6126015,United States of America
39.394925,-75.0443848,United States of America
39.3970615,-3.2147006,Spain
39.3994803,28.1389545,Turkey
39.4001951,-76.5231964,United States of America
39.4050037,-0.4037036,Spain
39.416577,29.9793681,Turkey
39.4167332,29.9858725,Turkey
39.4476942,140.4760067,Japan
39.4783363,-0.3666852,Spain
39.492717,-121.562517,United States of America
39.4966611,16.386631,Italy
39.5054696,-84.3554592,United States of America
39.5441208,-76.3709971,United States of America
39.5679398,2.6488094,Spain
39.575663,32.1408271,Turkey
39.5873066,-0.4580533,Spain
39.590025,16.505962,Italy
39.5976186,26.4057536,Turkey
39.6253875,19.9133909,Greece
39.627197,-105.1261329,United States of America
39.6335086,34.4676626,Turkey
39.6356407,27.8949131,Turkey
39.6662837,20.8451944,Greece
39.6908034,-86.3724221,United States of America
39.7016711,141.164223,Japan
39.7074984,-75.1077164,United States of America
39.7551639,-104.8724444,United States of America
39.7633365,-104.8739039,United States of America
39.7663164,64.4307741,Uzbekistan
39.7665347,-104.8792545,United States of America
39.766906,-86.1562822,United States of America
39.7871674,-75.0389512,United States of America
39.7953315,-75.0399269,United States of America
39.8076514,-76.9816507,United States of America
39.8325202,-84.8824423,United States of America
39.8334844,-84.8889345,United States of America
39.8424116,-105.1417265,United States of America
39.8606021,-84.1062681,United States of America
39.8887876,-75.3268434,United States of America
39.8901845,-0.0816262,Spain
39.9161787,41.275105,Turkey
39.9172894,28.1639521,Turkey
39.920499,-91.376299,United States of America
39.9235738,-8.6201937,Portugal
39.929307,-83.800967,United States of America
39.9370276,32.8444537,Turkey
39.9410898,-75.1093499,United States of America
39.946748,-0.0917187,Spain
39.9515763,44.5409909,Armenia
39.9591984,-104.7872961,United States of America
39.9617002,-86.1421278,United States of America
39.967626,141.071671,Japan
39.9701148,-74.9412999,United States of America
39.985955,-104.794802,United States of America
39.9902269,-82.990573,United States of America
4.2766572,-75.9381075,Colombia
4.2893064,-74.8072251,Colombia
4.5184042,-75.6902276,Colombia
4.5810294,-74.2265352,Colombia
4.7181963,-74.2064597,Colombia
4.8276062,-75.6835037,Colombia
4.9174068,-1.7593373,Ghana
4.9237242,-74.1636345,Colombia
4.9773353,8.3385184,Nigeria
40.0184242,-82.8693019,United States of America
40.0275727,-86.1448966,United States of America
40.0297396,-82.8630814,United States of America
40.030897,-83.1521032,United States of America
40.0576624,17.992236,Italy
40.0979191,-74.9500304,United States of America
40.1013804,26.3945955,Turkey
40.1100941,-88.189704,United States of America
40.1494062,26.4010793,Türkiye
40.1738193,-75.2709194,United States of America
40.1761645,18.0403802,Italy
40.1845794,29.0554168,Turkey
40.2067532,-74.04885,United States of America
40.2177543,68.8327171,Uzbekistan
40.2457623,-75.234262,United States of America
40.2648,-74.525039,United States of America
40.277006,141.307273,Japan
40.2771108,-80.0724997,United States of America
40.2878673,-84.1702662,United States of America
40.300143,-74.620649,United States of America
40.311968,-75.840384,United States of America
40.318396,-80.0437904,United States of America
40.3216477,-3.8739633,Spain
40.3309596,-75.0532719,United States of America
40.3315952,-80.0225279,United States of America
40.3348776,-111.9171826,United States of America
40.3352792,-75.92788,United States of America
40.3411141,-74.2517416,United States of America
40.3617441,49.8368468,Azerbaijan
40.3655131,-79.9673813,United States of America
40.3662862,-111.746167,United States of America
40.3673595,49.8334931,Azerbaijan
40.3726931,-79.9552697,United States of America
40.3802568,-111.7428147,United States of America
40.3877521,36.0893999,Turkey
40.39061,-75.915701,United States of America
40.4083722,-3.7004291,Spain
40.4113156,-86.8706541,United States of America
40.414316,-3.7084616,Spain
40.4218335,-74.16104,United States of America
40.4644174,19.4864213,Albania
40.4707513,0.4659665,Spain
40.4761852,-3.3619672,Spain
40.4944134,-111.859699,United States of America
40.5030369,-74.6724331,United States of America
40.5052037,141.4811431,Japan
40.5434237,-85.6621857,United States of America
40.5446922,-3.6140524,Spain
40.5500443,-3.6167774,Spain
40.5565166,-3.5075088,Spain
40.5584924,-3.5170313,Spain
40.5683528,-111.8524539,United States of America
40.5822619,-111.8534416,United States of America
40.602252,33.6208034,Turkey
40.6030218,-8.6668183,Portugal
40.6087024,-8.6714913,Portugal
40.6090147,14.9908367,Italy
40.6099213,27.1018675,Türkiye
40.6157044,-74.272953,United States of America
40.6347864,-3.1554641,Spain
40.64395,22.9282027,Greece
40.6520868,-111.9424112,United States of America
40.6536799,-73.6759833,United States of America
40.6557291,22.9136023,Greece
40.6573749,-73.9449707,United States of America
40.6574204,-73.673001,United States of America
40.6586498,-74.3037463,United States of America
40.6670093,-74.3663429,United States of America
40.6699648,-3.7659082,Spain
40.6715869,-111.8129762,United States of America
40.6722241,-89.5389395,United States of America
40.672447,-73.474298,United States of America
40.694155,-73.531949,United States of America
40.6963865,-73.9223265,United States of America
40.6976335,-99.0843491,United States of America
40.6980554,-73.9171714,United States of America
40.7030912,0.5849599,Spain
40.7083431,-80.1102437,United States of America
40.713742,-73.559727,United States of America
40.7178491,-73.6543775,United States of America
40.7238556,-73.5620308,United States of America
40.7346254,31.6157342,Turkey
40.7408949,-74.0275612,United States of America
40.7488465,-73.8033375,United States of America
40.7500769,-74.1324364,United States of America
40.7789801,-73.9540529,United States of America
40.7856086,72.3321238,Uzbekistan
40.7865945,-73.4721022,United States of America
40.788937,-81.518941,United States of America
40.79073,22.4120793,Greece
40.7955628,14.0704613,Italy
40.811937,-81.939111,United States of America
40.8184764,29.2984491,Türkiye
40.850752,-73.3782974,United States of America
40.851128,-73.377131,United States of America
40.8589749,-73.0801088,United States of America
40.8615345,-73.6310454,United States of America
40.8653787,-73.0425795,United States of America
40.866913,35.2037015,Turkey
40.8673183,-8.6252799,Portugal
40.8850896,-73.0553893,United States of America
40.8941058,29.1973285,Türkiye
40.8945404,-72.4873691,United States of America
40.9065228,14.2030194,Italy
40.918082,-74.376354,United States of America
40.9335055,-72.7175166,United States of America
40.9399872,14.273017,Italy
40.9473143,-75.9722705,United States of America
40.9495622,14.230948,Italy
40.9686927,17.1140768,Italy
40.9766535,-74.1055359,United States of America
40.9789683,29.2717716,Turkey
40.9831352,-74.1111657,United States of America
40.9885198,28.7212128,Turkey
40.999095,-73.682661,United States of America
40.9999252,36.6266262,Turkey
41.0044287,28.6358299,Turkey
41.0073871,39.5584387,Turkey
41.0144327,34.0516842,Turkey
41.0178823,28.8765092,Turkey
41.028405,-73.8501137,United States of America
41.0311249,40.5127057,Turkey
41.0316656,28.8884318,Turkey
41.0419162,28.8798341,Turkey
41.0450674,28.652515,Turkey
41.0470567,39.278902,Turkey
41.0601891,17.0891917,Italy
41.065907,16.9201302,Italy
41.0722423,-111.9745766,United States of America
41.0840816,-85.1469535,United States of America
41.0848539,1.1360025,Spain
41.0849848,31.1175654,Turkey
41.0897784,23.5437744,Greece
41.1038693,-73.5666215,United States of America
41.1066584,16.6874232,Italy
41.1083774,16.690852,Italy
41.1086237,20.0778316,Albania
41.1151537,-74.0571517,United States of America
41.1178654,16.4822976,Italy
41.138103,-112.0644658,United States of America
41.1452529,24.1496796,Greece
41.1458063,-73.5037108,United States of America
41.1633218,-8.0346966,Portugal
41.1737061,-75.4287767,United States of America
41.1742796,-8.5412664,Portugal
41.1875369,28.7358275,Turkey
41.1999802,-74.4812925,United States of America
41.211751,-8.2861535,Portugal
41.2175545,-8.6013784,Portugal
41.2347586,-81.4376793,United States of America
41.2381507,-81.4484006,United States of America
41.242108,-77.032639,United States of America
41.264756,-96.0550891,United States of America
41.269132,26.6946248,Turkey
41.2702193,-8.0775359,Portugal
41.2794325,36.3355457,Turkey
41.3068903,-4.9181985,Spain
41.311924,-74.203803,United States of America
41.3128211,2.0227556,Spain
41.3249395,2.0875727,Spain
41.348966,2.0437354,Spain
41.353096,-71.794708,United States of America
41.3602365,13.4245422,Italy
41.3760393,2.0563659,Spain
41.3813114,-81.7340928,United States of America
41.3843162,2.1678083,Spain
41.3845073,60.3782232,Uzbekistan
41.3870725,2.0044469,Spain
41.3872813,-73.4789047,United States of America
41.3875917,2.1694548,Spain
41.3908262,-82.0148783,United States of America
41.3975916,-75.6707603,United States of America
41.4095162,-102.3562751,United States of America
41.4329254,2.2243515,Spain
41.438782,-82.192953,United States of America
41.4426336,2.2268232,Spain
41.4461366,-8.1759721,Portugal
41.458354,-81.930486,United States of America
41.4606827,12.6751911,Italy
41.4622697,12.8945781,Italy
41.4870198,-74.3894422,United States of America
41.4908912,2.3522364,Spain
41.4920238,13.8434757,Italy
41.495796,-82.0198252,United States of America
41.5139404,-87.6355966,United States of America
41.5179169,-87.2743493,United States of America
41.5315477,-8.77553,Portugal
41.5381565,2.4423466,Spain
41.5383169,1.873468,Spain
41.5385549,-72.0865246,United States of America
41.547526,-8.7845056,Portugal
41.5665195,2.0162136,Spain
41.5685012,-88.1197948,United States of America
41.5686655,2.0100329,Spain
41.5766312,-93.6132502,United States of America
41.5772971,-87.1833692,United States of America
41.5830742,-4.721585,Spain
41.585642,-70.575663,United States of America
41.5922492,-87.1738077,United States of America
41.5965606,14.2358792,Italy
41.6068572,-87.5966306,United States of America
41.6082838,2.2857748,Spain
41.6098925,12.5339133,Italy
41.6106194,-87.7491825,United States of America
41.6518951,-0.8855155,Spain
41.6578527,-88.4467644,United States of America
41.6579974,-0.8732905,Spain
41.6595616,-70.3639346,United States of America
41.6611082,12.5004351,Italy
41.678163,-86.166643,United States of America
41.680043,-70.226655,United States of America
41.680999,-71.260666,United States of America
41.6878769,13.4184471,Italy
41.6939131,-72.9411893,United States of America
41.6951433,2.839333,Spain
41.7045011,-91.5959002,United States of America
41.7056354,12.689674,Italy
41.707763,-91.5916997,United States of America
41.7083346,-72.6645649,United States of America
41.7127468,-70.5834822,United States of America
41.723215,-71.113557,United States of America
41.7383943,-111.8359798,United States of America
41.7911359,123.4226033,China
41.8064299,12.5946147,Italy
41.8501821,-88.1116766,United States of America
41.8568434,-88.3032688,United States of America
41.8888313,-87.9697421,United States of America
41.895924,-71.537178,United States of America
41.9109012,-71.5210199,United States of America
41.9172787,-88.140741,United States of America
41.93256,-71.2927011,United States of America
41.9735231,-88.1490967,United States of America
41.9809574,-88.3064805,United States of America
41.9961371,12.0980621,Italy
41.9986277,21.4279528,North Macedonia
42.0215496,-93.6135529,United States of America
42.0409519,-87.7876325,United States of America
42.051504,-76.029917,United States of America
42.0735383,19.501749,Albania
42.1005803,11.7951213,Italy
42.107853,-72.549681,United States of America
42.1186961,2.7634473,Spain
42.1288026,-72.6532062,United States of America
42.1514192,-71.2545123,United States of America
42.1987297,-70.9402891,United States of America
42.2031092,-83.2100539,United States of America
42.2220438,-83.0517755,Canada
42.2330957,-82.6368881,Canada
42.2341533,-82.6612779,Canada
42.238153,-83.1801439,United States of America
42.2702875,-88.0042938,United States of America
42.28317,-71.622128,United States of America
42.3007791,-71.4326762,United States of America
42.3127386,-83.2206557,United States of America
42.3242935,-83.3893543,United States of America
42.3314994,-3.7001482,Spain
42.3362248,-81.9937097,Canada
42.3395263,23.5600316,Bulgaria
42.3646672,-87.9324345,United States of America
42.3684983,-71.1770619,United States of America
42.3818385,-71.1013028,United States of America
42.3840824,-83.0939262,United States of America
42.3844374,-83.1012222,United States of America
42.3857938,-83.1127976,United States of America
42.3899537,-71.0915892,United States of America
42.3942432,-71.1912737,United States of America
42.4034281,-71.0460392,United States of America
42.4258268,-123.3313167,United States of America
42.4727514,-7.7581122,Spain
42.4770953,-83.2508551,United States of America
42.4829977,-71.4289408,United States of America
42.4868681,26.4990272,Bulgaria
42.487547,-83.0274384,United States of America
42.4922884,-82.8967175,United States of America
42.4955482,-82.9077875,United States of America
42.5168308,-71.7599454,United States of America
42.5614568,-8.9928927,Spain
42.5688573,47.8709219,Russia
42.5708812,-70.951967,United States of America
42.5831123,-71.4362309,United States of America
42.5875001,-83.0382418,United States of America
42.6007332,-71.3581814,United States of America
42.6255551,-70.6968549,United States of America
42.6393717,-71.324764,United States of America
42.6498,-83.283748,United States of America
42.6651753,-83.1461996,United States of America
42.6662976,-71.0863978,United States of America
42.6674255,-73.8075241,United States of America
42.6748631,26.3235003,Bulgaria
42.680071,14.0147558,Italy
42.7084021,9.4537538,France
42.7189203,12.1145601,Italy
42.7209188,12.1207746,Italy
42.7237241,-84.5527152,United States of America
42.7378789,-78.8445968,United States of America
42.738898,-73.7907664,United States of America
42.7419902,-84.4814113,United States of America
42.7574642,-78.7459083,United States of America
42.7653317,-81.1869491,Canada
42.779096,-71.081414,United States of America
42.782463,-71.08315,United States of America
42.8123738,-73.9358682,United States of America
42.815901,-73.877147,United States of America
42.8742096,-71.3991124,United States of America
42.8784625,-85.5857056,United States of America
